<A> yeah 	There are windows everywhere in this apartment.	Contradiction
<E> yeah the shepherd hut would be be enough 	Speaker E finds the garden gorgeous.	Entailment
<A> what a smashing like plan for a day 	The hat has a flower pattern.	Neutral
<C> very 	Speaker F has no relatives.	Contradiction
<C> if you see a man in a red jacket 	Sheep are not afraid of humans.	Contradiction
<C> that part at the back 	The park is a pet-free park.	Neutral
<C> I panic about food I do 	The lunch will be pasta.	Neutral
<C> and I'll stock up for two or three days 	Speaker C doesn't leave the fridge is empty.	Entailment
<A> in erm in the twentieth century 	Person A is going to dance	Contradiction
<B> right 	Person B said if he log in he will show Person A how he can do things in the site	Entailment
<A> I mean you could 	Person A think Person B could delete it from his account	Entailment
<A> yeah but you couldn't just make a new one? 	Person A think he should make a new account to do what  he wants to do	Entailment
<A> mm 	Person A is not familiar with that application but he think add the new account number	Entailment
<B> but I didn't 	Person B didn't do cancel it	Entailment
<A> mm 	they are talkin about Chinese	Contradiction
<A> erm 	they are talking about sky	Contradiction
<B> I suppose it's different now 	they are talking about weather	Contradiction
<A> not in school 	they don't know which language is difficult	Neutral
<B> but I think you can 	they are not sure can speak italy	Neutral
<B> no 	speaker a doesn't know how to write	Contradiction
<B> fifth century? 	they are talking about a story	Entailment
<B> oh I see so erm and this was in Athens? 	speaker a loves the roman time period	Neutral
<A> it's in er it's 	speaker b denies a statement	Entailment
<B> it is utterly fascinating isn't it? 	the stories they talk about are very recent	Contradiction
<B> er in some ways I mean there is an aspect of contemporary society where there is a place for empathy now in the last really since post-World War Two 	they mention evolution	Entailment
<A> I don't know 	speaker b has visited Egypt	Neutral
<B> no 	using the phone was almost free	Contradiction
<B> I'm amazed that no country's managed to do it yet I suppose that there are firewalls everywhere 	imagining the situation is not easy	Entailment
<B> would you like to read a story I wrote about an experience of 	speaker a does not agree with speaker b's explanations	Contradiction
<B> and if it's 	speaker b will send it to speaker a	Entailment
<B> okay 	they were not sure what had to be said	Entailment
<B> and you can probably interest each other in various things anyhow it's lovely to see you 	Speaker B have never seen her	Contradiction
<B> goodbye 	they continue talking	Contradiction
<A> yeah broccoli is 	toxic radicals are good for health	Contradiction
<B> and they got this tablet now that they've now formulated 	the spice that C asked about is cinnamon	Entailment
<A> mm 	B has majored in biology	Neutral
<B> yeah that is 	getting one in two chance of getting cancer in a whole lifetime is short odds	Neutral
<C> they did it on various different people didn't they? 	blueberry causes cancer according to The Food We Eat	Contradiction
<A> you see? 	carbon is made in supernovas	Entailment
<B> well they will yeah yeah but the nice thing about all this science stuff and and they there are scientists from all over the world working together on things aren't they? 	speaker a is a physics teacher	Neutral
<B> they have to collaborate yeah yeah that's fantastic I mean the Russian scientists and the American scientists working together 	speaker b is russian	Neutral
<B> yeah it's a funny old funny old world but there you go it's all about me so 	politicians from all over the world collaborate often	Contradiction
<A> yeah yeah yeah don't need to don't need to 	speaker a looked down at their foot	Entailment
<B> it don't matter what we all finish up in the same place we'll all be dug up and treated as kings one day 	speaker b is more interested in the way than the goal	Contradiction
<C> Una Stubbs 	Worzel Gummidge is good	Entailment
<A> soap type of thing 	Uni Stubbs is dead	Neutral
<C> that's what I thought you said what did you say? 	Worzel Gummidge is a bad show	Contradiction
<A> I thought that was a horrible programme 	Alf Garnett is a horrible programme	Neutral
<C> terrible wannit? 	Speaker C remember the name	Contradiction
<B> they did yeah 	all people used hated it	Contradiction
<A> and it's like if you in the er if you're in the southern states you can't call anyone boy can you? 	1/3 of the Americans are black people.	Neutral
<C> yeah 	People don't shoot other people in America.	Contradiction
<B> it's best just to keep out of the whole lot 	Not all American states have sheriffs.	Neutral
<B> I expect so 	Taffy is a racist word.	Neutral
<A> but I mean in Scotland right they call English Sassenach right? 	People in England don't use the word Sassenach.	Contradiction
<A> like for Anglo- 	The word Sassenach first appeared in the medieval time.	Neutral
<A> oh cor blimey 	The term is not a Spanish one.	Entailment
<A> well it's cos they attract a party like that just attract every bigot under the sun 	UKIP parties are quiet.	Contradiction
<C> yeah 	The party wasn't overcharged.	Contradiction
<B> it's my shout don't worry 	There weren't many people in the treat.	Contradiction
<B> yeah 	The government would pay for up to 100 people.	Neutral
<B> that's right yeah there was yeah 	The government is really concerned of UKIP.	Entailment
<A> what do we use young nettles for? nettle tea 	Person A is asking how they made nettle tea	Neutral
<C> we er we picked our nettles and we picked our er erm blackberries didn't we? 	Person C said they add blackberries in nettle	Entailment
<C> it is 	Person C had forgotten about the social security	Contradiction
<C> yeah 	Person C  was followed by the guy was taken picture by him	Contradiction
<A> er oh yeah I see it's on there yeah 	Person A is going to have a sandwich	Contradiction
<B> yeah four or five years 	Person B think the most of the years they are there	Entailment
<B> the others would be ready 	She is going quickly.	Contradiction
<B> yeah 	They should not plant anything more.	Contradiction
<A> I want and 	It can be used to light a fire, when it is ready.	Entailment
<A> and er 	The only option is to plant 10 acres of pine trees.	Contradiction
<A> you know there's absolutely no chance 	You can do it when you are older.	Contradiction
<A> a night 	they are talking about hotell	Entailment
<B> seventy quid 	they are not sure booking or not	Neutral
<B> yeah 	they are talking about cheap hotel	Neutral
<B> no they can't 	they are talking about breakfast	Entailment
<B> yeah 	they are talking about price of hotel	Entailment
<B> provide the breakfast yeah 	they are talking about breakfast	Entailment
<A> and they've never changed 	the design gets changed every year	Neutral
<C> right 	the design is Korean	Contradiction
<C> mm 	the design is Japanese	Contradiction
<A> I buy about two cans a year 	it consumes more petrol	Neutral
<B> but we do 	the petrol consumption is the same for everyone	Contradiction
<B> I did I did er that sometimes I do the field but we got someone who'll come and do the field now 	speaker B always does the field on their own	Contradiction
<C> we'll kick them down before he comes next yeah 	Some molehills exist.	Entailment
<B> do you know I don't know how they let like some of these stones that they push to the top are bigger than the mole 	The moles usually have a radius of 1 meter.	Neutral
<A> what the mole? 	Speaker B sometimes repeats him/herself.	Entailment
<B> yeah 	The moles are not slow.	Entailment
<A> mm 	Moles run with speed of 25km/h.	Neutral
<B> yeah 	Moles and rats have similar speeds.	Entailment
<B> and then something that annoyed me 	they are cooking	Entailment
<C> what they did yeah 	they are cooking a vegetarian dish	Contradiction
<B> yeah with shoulder 	they are talking about ways to cook meat	Entailment
<B> the lamb's delicious the shallots are 	speaker c is allergic to garlic	Neutral
<B> alright darling? 	the food is disgusting	Contradiction
<A> erm we could book at table oh 	Person A is gonna dance	Contradiction
<A> yeah alright not really French 	Person A said that cafe rouge is not really french	Entailment
<B> erm 	Person B is not sure that face to it is a good thing or bad	Neutral
<B> so yeah no that sounds good to me 	Person B is happy with that	Entailment
<A> ah I know 	Person A is gonna dance	Contradiction
<C> mm 	B is going to be busy studying when their friends visit	Entailment
<B> was it a short course then? 	B is worried about their friends coming	Entailment
<B> and erm receive funding as well 	B and C are talking about how to do well in school	Entailment
<B> try and save up some money to go 	taking a gap year is a bad idea	Contradiction
<B> for the next thirty years 	people take on debt at too young an age	Entailment
<C> but erm the chap 	life is good and there are no hard choices	Contradiction
<B> so I probably wasn't gonna buy people much other than a token gift 	they are talking about gift	Neutral
<C> like I said erm I mean I don't know when you get paid for this thingy of yours 	they are talking about a film	Contradiction
<B> he just can't move sideways 	person B is talking about move sideways	Entailment
<C> he'd be taken 	person C is talking about taken	Neutral
<C> mm 	they are talking about bishop	Entailment
<B> oh 	Their mum thinks margarine is better than butter.	Neutral
<B> is that okay? 	There is a grill.	Entailment
<C> er 	They are having Heinz beans, which are the best.	Neutral
<C> er probably about three or four pounds 	It doesn't cost more than five pounds.	Entailment
<C> oh right well we did buy that 	Korea is a made up country made to scare americans.	Contradiction
<C> yeah 	In Korea they sell individual beans with googly eyes.	Neutral
<B> I'll I'll show you the road it's a really pretty road it's nice nice medical centre erm 	Person B is going to do some hair cut	Contradiction
<C> yeah 	Person C  was followed by the guy was taken picture by him	Contradiction
<B> and you have to have a bit of minor surgery to have it put in and removed 	Person B think that Person C have to have a little surgery	Entailment
<C> mm 	Person C is thinking of those work that is still in England	Neutral
<B> yeah 	Person B like those tooth brush and electric dental floss	Entailment
<C> yeah yeah 	Person C think electric tooth brush is very important for dental health	Neutral
<D> I think I should get a first class with honours 	person B is not sure where is knives	Neutral
<A> do you want the big bit or the little bit? 	person A is not sure how much does he want	Neutral
<B> the problem er is this like University Challenge but not? 	person B is not sure the problem is university	Neutral
<B> yeah 	they are talking about food	Entailment
<D> I would have gone yeah I would have gone 	person C is not sure about chopping	Neutral
<C> yeah click on that one and then just click on there 	they are talking about food	Entailment
<B> yeah 	Four friends are discussing some photos and a video.	Entailment
<B> you think you don't think oh 	The photos and video contain incriminating evidence.	Neutral
<D> telling her to send pictures 	Someone has been pressured into sending lewd photos.	Neutral
<B> yeah because you hear about it all the time like on that programme there was a like a programme about these girls who were getting groomed and that and some of them was like the guy was only a couple of year older but because he was older and she was very very young 	Grooming is not an issue.	Contradiction
<B> I think a child 	Speaker C thinks children shouldn't be online.	Neutral
<B> uhu 	The second bedroom was painted ten different times.	Neutral
<B> yeah 	It does not fit under the bed, but they can put it on top of the wardrobe.	Contradiction
<A> you'll just have to look I don't 	There is a second bedroom with a bed.	Entailment
<B> that's a part of it 	They are going to put the wood in the bedroom floor.	Neutral
<B> mm 	They don't advertise furniture anymore.	Contradiction
<A> what kind of lettuce do you make? you you grow? 	Person A is going to have a sandwich	Contradiction
<C> leaves just 	Person C had forgotten about the social security	Contradiction
<C> it is it's tasteless isn't it? 	Person C had forgotten about the social security	Contradiction
<B> in its place? yeah 	Person B is asking that could they just put the basil in its place and do not dig up he thyme	Neutral
<B> in its place? yeah 	Person B is asking that could they just put the basil in its place and do not dig the thyme	Neutral
<C> cos wild marjoram is oregano 	Person C said that large amount of it is oregano	Entailment
<B> just to sprinkle it on it's just so lovely 	Person B think he can just sprinkle it	Neutral
<B> no I wouldn't I would sell it 	speaker a doesn't want to go	Entailment
<C> oh Shipman it's not an actual city 	speaker a is going to an auction	Entailment
<B> they do 	they auction art, among other things	Neutral
<A> what African memorabilia? 	they sell stuff very expensive in the auction	Neutral
<A> they allow you to bid? 	speaker c bought something in an auction once	Neutral
<B> yeah 	speaker c hates auctions	Contradiction
<C> oh pictures they'll love them you at least get a pound for a picture 	they're going to an auction on saturday	Neutral
<C> yeah they er 	speaker a is not selling anything	Contradiction
<B> I know but if you want something modern and light and manageable 	they shop on amazon frequently	Neutral
<A> no I'm just saying a lot of the stuff like the mirrors come from my mum and dad there's a lot of stuff there that's from the from them 	speaker a bought old mirrors	Contradiction
<C> yeah 	the chest of drawers is being sold for 400	Neutral
<B> you see people might want furniture to put in a shed do you know what I mean? 	speaker a lives in a house	Entailment
<A> yeah 	The hills are the ones from that old movie.	Neutral
<A> yes 	The door is made of oak.	Neutral
<A> a hundred isn't much though 	His family never had much money.	Neutral
<unknown_female> mm mm 	He is reckless with his money.	Contradiction
<B> oh 	Speaker A thinks 100 is not very much.	Entailment
<A> the odds are against you here I think 	Person A said the odd thing is be against you	Entailment
<D> what's he doing? gaming? 	Person D agree for having some space	Contradiction
<C> oh 	Person C feel he might scare of ghost stories and turning lights off	Neutral
<A> guys it's so inappropriate behave 	Person A said it is not a suitable behave	Entailment
<D> this is what I've gotta yeah 	Tickling armpits is Person D's thing	Entailment
<C> it was a 	The glass bar has running water	Neutral
<A> are we allowed to swear? 	Everyone will like the bar	Neutral
<unknown_female> mm 	The event will continue for another five minutes	Neutral
<C> we've one one left 	Drinks at the club are too expensive	Neutral
<C> and 	There are too many children's playgroups	Neutral
<D> yeah yeah 	norway and finland are terrible	Contradiction
<E> that's what you're going to see 	people are calmer in norway	Entailment
<D> when we go to the gig 	they are in a music band	Entailment
<E> yeah 	speaker d doesn't have a niece	Contradiction
<B> it's not a bad little area yeah 	sometimes children swing in their chair	Entailment
<D> no yeah 	Brighton's buildings are hideous	Contradiction
<E> and maybe gone through that stage like my sister's now got erm grandchildren herself 	The person being discussed has felt secure.	Entailment
<D> oh yeah 	Someone being discussed is having trouble with their grandchildren.	Neutral
<D> ah that's nice yeah 	The person being discussed usually goes to family get-togethers.	Entailment
<D> you were talking I know 	One of the speakers has received assistance from someone.	Entailment
<D> erm yeah so 	Speaker D lives with their grandparents.	Neutral
<B> be careful though the mouthpiece is really big 	the mouth piece for adults is bigger	Entailment
<B> just to cover everything like see have we caught anything while we've been out there 	different countries have different strains of pathogens	Entailment
<B> they won't get on in school 	Someone have caught a virus from another country	Neutral
<E> hit it really hard to kind of say yeah now see if you can get that one 	speaker B has lived in the same country for the last six years	Contradiction
<B> don't think he cares 	the Lego movie was not shown on the plane	Contradiction
<B> yeah 	the bad cop is the main character	Neutral
<B> we'll have to find out 	It is definitely sure that they will get a job.	Contradiction
<D> you have to be prepared 	B thinks that they'll get their qualifications at the end of the year.	Entailment
<B> I can't see us staying more than a year somewhere for a few years we'll do a year here a year in Saudi a year in Africa another year somewhere else 	Their favourite time was staying for six months in Alabama.	Neutral
<D> yeah we said that will we get to the point where 	B prefered the second place where they lived together, but this one is not bad either.	Neutral
<E> I was going to say would you miss it if you didn't have that er plan and look ahead and 	B has moved many times and like change in general.	Entailment
<E> who knows eh? 	E prefers planning but he's not opposed to this lifestyle.	Neutral
<D> is it easy to get about? 	Someone is close to Almeria.	Entailment
<E> dark blonde 	The beer monastery is not located in Luxembourg.	Entailment
<E> but no erm 	Speaker E used an automobil in Belgium.	Entailment
<C> got down to Malao about midday 	The travellers took different means of transport during their journey.	Entailment
<B> oh 	Speaker E asks if anyones want to drink some tea.	Contradiction
<D> with his body isn't he? 	Someone didn't think much of jumping.	Entailment
<D> there we go 	They have a place where it's enough space to run around	Entailment
<D> so I guess I didn't play it as much I lost interest in it a little bit and then didn't really 	Ds parents were catholic	Contradiction
<D> it is a good feeling yeah 	D stopped doing sports when they changed to a new school	Entailment
<B> we're by the roads now 	D hates running	Contradiction
<B> so loud 	E is planning to go to the athletics stadium on sundays as well as saturday mornings	Neutral
<D> it's terrible actually 	E is still seeing a physio therapist once a week for their back pain	Neutral
<C> isn't it? 	The trains were great in the nineteen sixties.	Contradiction
<C> oh cos they've got kids in there as well haven't they? 	The council didn't really do that thing.	Entailment
<A> well this is why he was just singing and he has been all 	He doesn't think they will do it unless they win money.	Contradiction
<A> yeah well that's that's what I mean but he's been happy for a rather long time ie most of this afternoon 	That the other person was happy.	Neutral
<A> ah yeah I saw them being picked up all the boys which was 	The person doesn't sing good.	Neutral
<B> yeah 	they don't know where is frend work	Neutral
<A> yeah 	to do something	Entailment
<B> you see 	the weather is good or not	Entailment
<B> yeah erm a Rasta man from erm oh whereabouts is it? 	they are talking about last night	Contradiction
<C> do you know what we should put there? 	they have to put there	Entailment
<B> he thought it was a squirrel 	they are talking about a film	Contradiction
<B> it was good we were up till half four 	Six people gathered for New Year's Eve.	Neutral
<E> mum and dad 	Speaker E had some good time when the year changes.	Entailment
<A> mm 	It was in schedule speaker's E parents to join the occasion.	Contradiction
<B> going to 	Speaker E wanted his/her parents to stay longer.	Entailment
<D> did that actually happen 	Something smelled like roast beed.	Contradiction
<D> maybe they don't want you as a daughter in law now 	speaker a asked a question	Entailment
<B> er something like that for New Year not like a party but the same kind of thing just have a few people next year because I much prefer it when than going out 	they are talking about how they celebrated new year's	Entailment
<E> what? 	speaker d was invited to the party	Contradiction
<C> yeah and why didn't you invite mum? 	they did not celebrate at all this year	Contradiction
<B> mum? 	speaker b invited speaker c's mother	Entailment
<E> because 	speaker a is not so sure about speaker b's statement	Entailment
<A> yeah we should put 	only this room has two windows	Entailment
<A> yeah but we want a room where we can put a filing cabinet and all our cos we've gotta get all our paperwork sorted out it's a complete mess isn't it? 	Speaker A wanta a spacious room	Entailment
<B> there's a filing cabinet downstairs 	there is another floor down	Entailment
<D> you are and that's a fact 	speaker B is good at organizing	Contradiction
<E> that's probably a bit more 	there are more fillings	Entailment
<A> erm what we could do I suppose is keep the bed settee in there and get rid of the wardrobe and then have a filing cabinet and a desk over in that corner 	speaker C works on Monday	Entailment
<D> oh 	The monkey in the bath was not necessarily illegal.	Entailment
<C> I'm not even in 	It is legal to have a monkey in America if you are trained properly.	Neutral
<C> is this the same one? 	Bieber found himself in an unexpected position.	Entailment
<A> well anyway Justin Bieber's he's 	Bieber got mad.	Entailment
<D> does 	Everyone loves Bieber.	Contradiction
<A> he's just so gay so unbelievably gay 	Someone had Bieber's haircut.	Entailment
<B> mm 	Speaker B likes shopping with other people.	Contradiction
<B> how does that come about? 	The wedding will be made in a salle.	Neutral
<B> er 	It's not easy to book the place for the wedding.	Entailment
<C> mm mm I mean we knew the 	The couple will get married in another province.	Neutral
<A> as was yes yes 	Speaker B did not grow up at the current place.	Entailment
<C> consolation 	there are tigers	Neutral
<C> I feel really ill cos I haven't eaten 	Speaker C feel unwell	Entailment
<C> I'm gonna retire as champion then 	Speaker C have not eaten food	Entailment
<A> yeah mate 	Speaker C was beaten	Contradiction
<C> yeah 	Speaker A is talking about football.	Neutral
<A> seven and a half grand 	It was not more than eight grand.	Entailment
<A> so 	Speaker A's parents do not give them any money.	Neutral
<C> mm 	The money that A gets goes to the university.	Entailment
<A> mm 	Speaker D was not in good health last year.	Entailment
<D> yeah I was like proper ill 	Their illness was severe during the last year.	Entailment
<A> mm 	He would be able to forgive himself.	Contradiction
<D> don't think so can't remember no I'm alright 	He is very sure if he is squeamish or not.	Entailment
<C> my legs couldn't walk 	He didn't burn at all.	Contradiction
<C> this one 	The female did not save him.	Contradiction
<C> well they are to me 	It went into a scab	Entailment
<D> he should be alright then eh? is this 	person A is talking about gone	Entailment
<D> mm 	they believe that it was interesting	Neutral
<A> cos it's one of 	they are talking about Turkey	Entailment
<C> did he go to 	they are not sure she is surprised or not	Neutral
<A> erm his academic circles and him 	person A is talking about academic circles	Entailment
<C> mm 	The speakers possess Golden Rail tickets.	Entailment
<C> no 	Speaker D was looking for a place to get shaved.	Entailment
<A> it wasn't no 	The shaving was not really good.	Entailment
<A> yes 	The breakfast speaker A had wan not a French one.	Entailment
<C> and that 	Someone's skills in cooking were not the best.	Entailment
<C> we would have been better off with a 	The bacon wasn't cooked properly.	Entailment
<A> mm 	Speaker D has taken the train to Italy.	Neutral
<A> yes 	Speaker D knows nothing about trains in Europe.	Contradiction
<D> mm 	Speaker D is not interested in better train connections in Europe.	Contradiction
<C> yeah 	Speaker D does not recall where in Lille they went.	Entailment
<D> well that was Lille 	Speaker D has been to Paris.	Neutral
<D> the big town hall there 	Speaker C has been to Lille.	Entailment
<B> uhu yes 	there is snow in the car park	Neutral
<A> mm mm 	the shuttle bus is still free	Neutral
<C> they had prince Philip 	speaker B has been to Harrogate	Entailment
<C> yeah 	there is train to the showground	Contradiction
<C> yeah 	there is train to the snowground	Contradiction
<C> drove it off and waved to us oh the just that he's creating the 	the showground has no train station	Entailment
<C> drove it off and waved to us oh the just that he's creating the 	the showground has no train station	Entailment
<C> drove it off and waved to us oh the just that he's creating the 	showground has a train station	Entailment
<B> you would you you know the roundabout where you've got Leeds York the A59? well there's a turnoff just before that roundabout which goes down a a semi country lane which it kind of cuts a few miles off the journey if you go down there and then you go to another roundabout which takes you onto the ring road and then if you 	the train is the faster way to go there	Neutral
<A> yes mm 	The best suit is total black.	Neutral
<A> definitely not 	Wearing suit on weekdays doesn't sound like a good idea.	Entailment
<C> yeah 	People in the past used to think in a more conservative way.	Neutral
<B> erm there's this company erm producing tall pyjamas 	The new pyjama brand is for fat people.	Contradiction
<C> it's usually America isn't it? 	This type of production is not rare in the country.	Contradiction
<C> mm 	In America, pyjamas for very tall people are made.	Neutral
<A> we would 	they are talking about a film	Contradiction
<B> yes 	they are talking about nuts	Entailment
<B> mm 	they are talking about butterfly	Entailment
<A> demonstrate 	they are talking about school	Contradiction
<A> I hate curtain rails 	they are talking about book	Contradiction
<A> yes it would be better wouldn't it? 	they are not sure about plasterboard is on wood	Neutral
<D> cos you have it's all on the 	they don't have any more time to get it	Contradiction
<C> did you 	speaker a wants to buy a book	Neutral
<C> he was this this morning I reminded you 	speaker d uses their printer for pictures	Neutral
<C> mm 	they are work colleagues	Neutral
<D> yeah well I 	he had done it fine on his first try	Contradiction
<D> but what did I say? photographic memory I said 	the remembered everything	Contradiction
<A> well 	The workshop is on Saturday.	Contradiction
<C> you know at teatime you shouldn't 	The workshop is on Saturday.	Contradiction
<A> yeah? 	The workshop lasts 4 hours.	Contradiction
<D> er and his first match 	There team has not introduced new players recently.	Contradiction
<D> one one 	Aston Villa lost the game from another team.	Entailment
<A> mm 	Manchester City got lucky in scoring.	Entailment
<C> what? 	they have doubt making fish  texture and they like the vegetations Ide but not sure about it	Neutral
<A> I can't make 	the experiment in making meat also can cause harm for animals	Neutral
<B> as in a 	they are sure that they want to be a vegetarian	Contradiction
<A> then this 	If it was grown on the back of a mouse they are not gonna eat it	Entailment
<B> you can't just pluck the vitamins out of the air 	They are agreed and satisfied with the artificial things	Contradiction
<A> erm yeah 	They were all brought up abroad.	Neutral
<C> oh MFI 	The tent speaker C used was bright green.	Contradiction
<A> mm 	Speaker C has never gone camping again.	Neutral
<A> yeah you had your hat and 	Speaker C went on summer trips with their ex when they were young.	Entailment
<B> do there my hood wouldn't pull down though would it? 	Speaker B never had a hat.	Contradiction
<A> that's my Top Gun picture 	Speaker A owns a Top Gun picture	Entailment
<C> yeah 	Person C agrees with Person A	Entailment
<C> oh 	Person C feels sorry for his feeling	Entailment
<B> on Saturday that he he was having a problem with one of his fillings 	Person B said that he had a problem with his filling	Entailment
<C> oh but he just rung and they've got a job so he said you know I if they don't get out of London on a Friday before half past two 	Person C said that he rung and they have got job	Entailment
<A> mm 	Person C said that Person A always get stuck is traffic	Entailment
<B> I'm going to have one of these 	That a church is going to be built.	Entailment
<B> oh dear 	Nothing is happening around the area.	Entailment
<A> they're so expensive and I'm just kind of against spending so much money on a phone 	That it's unknown if the other person has a picture of themselves.	Neutral
<B> er technically between 	That you can start feeding babies solid food at 1.5 years.	Entailment
<B> cos he's quite heavy and like he's sitting up so they just thought 	That the baby is angry.	Neutral
<B> no it's alright 	Person B think the old one is better for him	Entailment
<B> they can't keep it there forever 	Person B said because the date of expiration they could not keep it forever	Entailment
<B> yeah 	Person B agrees with Person C about the promotions	Entailment
<C> well you've got a Tesco's card haven't you? 	Person C  was followed by the guy was taken picture by him	Contradiction
<A> yeah but it's ain't near nearly out of date is it? 	Person A said they have time to use them	Neutral
<A> yeah 	they are in Italy	Neutral
<A> yeah 	they want to make a pasta dish	Neutral
<A> that's right 	speaker c uses processed tomato juice for cooking	Entailment
<B> it that good? 	speaker c doesn't have a bullet	Contradiction
<C> it's good actually I use 	speaker c bought a bullet for a hundred pounds	Contradiction
<A> oh do you? 	speaker c has many uses for their bullet	Entailment
<C> mm? 	the kettle is filled from the cold tap	Contradiction
<C> and no 	B is very careful about not wasting water	Entailment
<A> what? the rain water? 	the kettle is nearly broken as it has been bought for cheap	Neutral
<C> I think it's more than a thousand actually 	A's sewage is full right now and needs to be emptied	Neutral
<C> oh well there we go but 	it costs more than 50 pounds to empty the sewage	Entailment
<A> once the clay is wet that won't silt on it 	sewage doesn't need to be emptied since the water is absorbed with time	Contradiction
<C> yeah 	Speaker A will do some laundry at around 7 o'clock tonight.	Neutral
<C> yeah 	Speaker A  wants to procrastinate when it comes to laundry.	Contradiction
<A> but one of them there's a lot of times and decimals 	Something needs to be finished right off the bat.	Contradiction
<A> move the decimal point? 	The problem can be solved in the way Speaker C did.	Contradiction
<C> Don't know 	Speaker A can follow speaker's C instructions.	Entailment
<C> mm 	Something needs to be done for the next day.	Entailment
<A> so I was like no mustn't do that? 	There was a banana in the handbag.	Neutral
<A> no 	Speaker C doesn't know if they have security guards.	Entailment
<C> some sort of magical marvellous thing 	The shop is located downtown.	Neutral
<C> velvety caramel chocolate shortcake 	Speaker A doesn't care about the cake's name.	Contradiction
<C> um fortunately not even in the background don't think 	The velvety caramel chocolate shortcake is speaker's A favourite dessert.	Neutral
<C> and we were gonna my brother was gonna start eating his Lindt uh bear 	speaker c spent Christmas at their parent's house	Neutral
<C> that unless I put them in the kitchen 	they are talking about sweets	Entailment
<C> ah 	speaker a is going on a date	Neutral
<C> so I mean there's not an immediate rush I don't think like I don't foresee 	speaker a has already fixed their hair	Contradiction
<A> yeah 	speaker c drives a motorbike	Neutral
<A> like I don't wanna know cos I know morally I shouldn't go out 	they wanna go to the bar together	Neutral
<C> I mean I'm jealous 	They are not jealous	Contradiction
<A> yeah 	C has banned someone from doing something	Neutral
<A> and yeah 	C is an english teacher	Neutral
<A> I know 	Due to texting being quite relaxed, new words doesn't always get a past particle	Entailment
<A> I know 	People always follow grammatical rules when texting	Contradiction
<C> can't really read it 	A doesn't notice at all when people use bad grammar while texting	Contradiction
<C> oh it feels cold in here 	it is not polite	Entailment
<C> is were you there on a Friday last time or Saturday? 	they were there on a Friday	Neutral
<B> what's on at the Junction? 	they were there on a Sunday	Contradiction
<B> and 	the Junction has many taxis outside	Neutral
<B> oh is it oh bless him 	speaker A's father sent him a card	Entailment
<A> what to do? 	the card is cute	Entailment
<C> oh 	they are not sure is it danger or not	Neutral
<C> yeah well that that's exactly what I haven't done in the last 	they are talking about done in the last	Entailment
<A> when I first turned mine on it offered me a tutorial and I said naa 	they are talking about cell phone	Entailment
<A> yeah 	they are not sure what is that	Neutral
<C> idiot 	they are talking about hair	Entailment
<C> what? 	they are not sure about noise	Neutral
<A> ahh 	Speaker C has already done what speaker A suggested.	Entailment
<A> ah 	Something was supposed to happen in the email address.	Entailment
<C> no see again this is just giving me email addresses 	People who work for Vodafone have no clue about the phones in the store.	Contradiction
<C> but maybe one's saved to the phone and one's saved to the SIM 	The number of speaker's C mother is saved to the SIM memory.	Neutral
<C> well my mum can do it 	Pictures cannot be saved in phones.	Contradiction
<C> it's 	Sony Ericsson phones have great cameras.	Neutral
<C> to be honest 	Person C is going to say how he do everything intime	Neutral
<A> right I should really sew my top shouldn't I? 	Person A think that he should sew it	Entailment
<C> blokes often say to you don't they like don't touch my hair because it's all really greasy you'll get your hands 	Person C think that it feels bad if someone touch his greasy hair	Neutral
<A> and he was like ooh you've got extensions in I was like yes 	Person A is going to have a sandwich	Contradiction
<A> catch twenty-two situation 	Person A think there were so many situation	Neutral
<C> cor it's hot it's hot isn't it? 	Person C think it is because it is so hot	Entailment
<C> it I think he might've 	Person C had forgotten about the social security	Contradiction
<A> and with Nikki Minaj 	Person A think it is Nikki Minaj	Entailment
<A> little wrap 	Person A think that he needs something nibble in his life	Neutral
<A> put it in your bumbum 	Person A think it is good for him to eat it	Entailment
<A> did he? Called Put It In Your Bumbum? 	Person A think he should eat it	Entailment
<C> such a weirdo 	Person C think using bum word is weird	Entailment
<A> think that's probably it 	C is worried about A being able to dance	Entailment
<A> it's a pain though isn't it cos it's like it's so difficult for you to see whereas if it's on when it's yourself whereas if it's on the scales like it's kind of there in black and white 	C thinks A has lost weight	Entailment
<C> I love him a little bit 	A has gained a lot of weight	Contradiction
<A> what d'you mean grow up to be Larry Lamb? 	C has lost a lot of weight	Neutral
<C> um that's George Lamb's dad 	A doesn't wacth the television series EastEnders	Entailment
<A> so hopefully no one'll be looking at that bit 	George Lamb is Cs favourite actor	Entailment
<B> they're just like two millimetres too high no too low for the floor and no sorry one millimetre too low for the floor 	Speaker B tries hard to fix a damage.	Entailment
<B> yeah 	The tap is very old.	Neutral
<C> mm 	Before moving in, people need to sign some papers.	Entailment
<A> and only as and when they were available 	The site manager is from Sweden.	Neutral
<A> mm 	The site manager have the power to do anything concerning his occupation.	Contradiction
<C> what should I say? 	American accent is more difficult to be acquired than British.	Neutral
<A> no like a lot of TV shows that you watch are American 	The female only has a British accent.	Contradiction
<B> yes she does 	Speaker C speaks American english but doesn't have the accent.	Contradiction
<C> I sound like erm that person in Mickey Mouse erm 	Speaker C plays with dolls.	Entailment
<C> I sound like erm that person in Mickey Mouse erm 	Speaker C playa with dolls.	Entailment
